"demanda_id","client_id","id_legado","titulo","natureza","data_abertura","status_interno","vinculada","vinculo","quadro","area_cxhub","status_cxhub","prioridade","tipo","criador","responsavel","motivo_bloqueio","rfi_id","destino_area","arquivo"
"D-2025-042","nv","UMD-507","📄 Relatório Gestão de Tarefas","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-507","","","Concluído","","Relatório","Vanessa Rinaldi","","","RFI-2026-001","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-042.md"
"D-2025-043","nv","UMD-492","📄 Redesenho processos Atelier","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-492","","","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-043.md"
"D-2025-044","nv","UMD-469","Configurar versão em inglês de todos os templates de impressão","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-469","","","Cancelado","","Configuração","Vanessa Rinaldi","","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-044.md"
"D-2025-045","nv","UMD-468","📄 Incluir campo check box “Tipo Produção Validado” e incluir na Validação 43","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-468","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","Victor Aragão, Fernanda Araujo","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-045.md"
"D-2025-046","nv","UMD-471","Redesenhar processo de Compras","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-471","","","Análise","","Configuração","Vanessa Rinaldi","","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-046.md"
"D-2025-047","nv","UMD-479","📄 Automatizar alerta para PCP e Planners quando for preenchido campo de desconto na Ap…","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-479","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","Victor Aragão","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-047.md"
"D-2025-048","nv","UMD-478","📄 Criar alerta / tarefa para Marketing e Planner quando produto for alterado","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-478","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","Victor Aragão","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-048.md"
"D-2025-049","nv","UMD-466","📄 Ajustar nome do Workflow 1183 para Planners","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-466","","","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-049.md"
"D-2025-050","nv","UMD-462","SONHOS","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-462","","","Backlog","","Melhoria","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-050.md"
"D-2025-051","nv","UMD-461","📄 Criar check list para registro dos resultados dos Testes de Produto","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-461","","","Cancelado","","Melhoria","Vanessa Rinaldi","","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-051.md"
"D-2025-052","nv","UMD-463","PENDÊNCIAS NV","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-463","","","Backlog","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-052.md"
"D-2025-053","nv","UMD-465","📄 Revisar registro de Datas e Etapas do Workflow - peças Diretora Criativa","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-465","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","Victor Aragão","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-053.md"
"D-2025-054","nv","UMD-464","📄 Incluir novos tamanhos no campo “Amostra Diretora Criativa”","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-464","","","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-054.md"
"D-2025-055","nv","UMD-488","Integração flag VARIA PREÇO COR","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-488","Tech","Suporte Tech","Aguardando Validação","","Integração","Vanessa Rinaldi","","","RFI-2026-003","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-055.md"
"D-2025-056","nv","UMD-487","Integração cadastro de Materiais - Escopo 2025","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-487","Tech","Suporte Tech","Em Progresso","","Integração","Vanessa Rinaldi","","","RFI-2025-002","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-056.md"
"D-2025-057","nv","UMD-489","Atualização do FULL KIT no Linx","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-489","Tech","Suporte Tech","Cancelado","","Integração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-057.md"
"D-2025-058","nv","UMD-491","Garantir preenchimento de datas / actions do wf de Mostruário a partir das PROGRAMAÇÕES…","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-491","","","Em Progresso","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-058.md"
"D-2025-059","nv","UMD-490","Ajustar action de Liberação de Mostruário","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-490","Operação","Sem Área","Análise","","Suporte","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-059.md"
"D-2025-060","nv","UMD-485","📄 Incluir campo e abas na Ficha de Materiais (Tecidos e Aviamentos)","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-485","","","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-060.md"
"D-2025-061","nv","UMD-481","REUNIÕES DE TRABALHO","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-481","Tech","Suporte Tech","Backlog","","Produto","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-061.md"
"D-2025-062","nv","UMD-480","Integrar o campo Família com o campo Cartela","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-480","Tech","Suporte Tech","Cancelado","","Integração","Vanessa Rinaldi","","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-062.md"
"D-2025-063","nv","UMD-482","📄 Definir regra para bloqueio da Ficha Técnica","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-482","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-063.md"
"D-2025-064","nv","UMD-484","📄 Ajustar integração/atualização do campo DESENVOLVIMENTO","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-484","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","Victor Aragão","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-064.md"
"D-2025-065","nv","UMD-483","📄 Integração do Fornecedor na Rota","casa-cliente","22/09/2025","Concluída","Sim","CX Hub — ID: UMD-483","Tech","Suporte Tech","Concluído","","Integração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-065.md"
"D-2025-066","nv","UMD-528","API - reunião 25/09","casa-cliente","25/09/2025","Concluída","Sim","CX Hub — ID: UMD-528","","","Concluído","","Produto","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-066.md"
"D-2025-067","nv","UMD-569","📄 Criar regra de obrigatoriedade de preenchimento de campo em Aprovações","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-569","","","Cancelado","","Melhoria","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-067.md"
"D-2025-068","nv","UMD-568","Fazer de/para do campo PRODUTO TEVE ALTERAÇÃO?","casa-cliente","02/10/2025","Concluída","Sim","CX Hub — ID: UMD-568","Operação","Sem Área","Aguardando Validação","","Suporte","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-068.md"
"D-2025-069","nv","UMD-636","Preenchimento automático do campo “Família” na Ficha de MP","casa-cliente","06/10/2025","Concluída","Sim","CX Hub — ID: UMD-636","Operação","Sem Área","Cancelado","","Configuração","Andrea Holmer","Fernanda Araujo","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-069.md"
"D-2025-070","nv","UMD-656","Coleção não mapeada para integração","casa-cliente","08/10/2025","Concluída","Sim","CX Hub — ID: UMD-656","Operação","Sem Área","Concluído","","Integração","Pedro Murillo","Victor Aragão, Fernanda Araujo","Aguardando Cliente","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-070.md"
"D-2025-071","nv","UMD-650","📄 Criar novo campo em Variante “Aba Site”","casa-cliente","09/10/2025","Concluída","Sim","CX Hub — ID: UMD-650","Operação","Sem Área","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-071.md"
"D-2025-072","nv","UMD-649","Organizar limpeza dos registros antigos de Notificações","casa-cliente","09/10/2025","Concluída","Sim","CX Hub — ID: UMD-649","","","Cancelado","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-072.md"
"D-2025-073","nv","UMD-713","Erro ao BUSCAR PROGRAMAÇÕES","casa-cliente","21/10/2025","Concluída","Sim","CX Hub — ID: UMD-713","","","Backlog","Média","Bug","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-073.md"
"D-2025-074","nv","UMD-734","📄 Revisar integração de Leitura de Materiais. Tirar filtro de coleções","casa-cliente","30/10/2025","Concluída","Sim","CX Hub — ID: UMD-734","Tech","Suporte Tech","Concluído","","Integração","Marina Santoro","","","RFI-2025-003","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-074.md"
"D-2025-075","nv","UMD-748","📄 Criar campo FASE ATACADO","casa-cliente","31/10/2025","Concluída","Sim","CX Hub — ID: UMD-748","","","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-075.md"
"D-2025-076","nv","UMD-753","Cores duplicadas","casa-cliente","03/11/2025","Concluída","Sim","CX Hub — ID: UMD-753","","","Backlog","","","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-076.md"
"D-2025-077","nv","UMD-826","Integração - Aperto ""botão” Linx - Escopo 2025","casa-cliente","19/11/2025","Concluída","Sim","CX Hub — ID: UMD-826","Tech","Suporte Tech","Aguardando Validação","","Integração","Marina Santoro","","","RFI-2025-001","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-077.md"
"D-2025-078","nv","UMD-849","Campo Entrada NV vazio","casa-cliente","28/11/2025","Concluída","Sim","CX Hub — ID: UMD-849","","","Em Revisão","","Melhoria","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-078.md"
"D-2025-079","nv","UMD-877","Integração da Programação - Erro na integração por tamanho","casa-cliente","08/12/2025","Concluída","Sim","CX Hub — ID: UMD-877","","","Concluído","","Integração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2025-079.md"
"D-2026-001","nv","UMD-900","Custo diferente","casa-cliente","07/01/2026","Concluída","Sim","CX Hub — ID: UMD-900","","","Concluído","","Melhoria","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-001.md"
"D-2026-002","nv","UMD-916","Inativar usuários da conta","casa-cliente","14/01/2026","Concluída","Sim","CX Hub — ID: UMD-916","","","Backlog","","Suporte","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-002.md"
"D-2026-003","nv","UMD-918","Valor diferente da conversão cadastrada","casa-cliente","16/01/2026","Concluída","Sim","CX Hub — ID: UMD-918","Tech","Suporte Tech","Análise","","Melhoria","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-003.md"
"D-2026-004","nv","UMD-930","Deletar composições duplicadas","casa-cliente","21/01/2026","Concluída","Sim","CX Hub — ID: UMD-930","","","Backlog","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-004.md"
"D-2026-005","nv","UMD-991","Integração verifica coleção do material ainda","casa-cliente","12/02/2026","Concluída","Sim","CX Hub — ID: UMD-991","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-005.md"
"D-2026-006","nv","UMD-1021","Algum campo do produto tem mais caracteres do que o permitido no linx","casa-cliente","19/02/2026","Concluída","Sim","CX Hub — ID: UMD-1021","","","Concluído","","Integração","Marina Santoro","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-006.md"
"D-2026-007","nv","UMD-1012","Verificação de Integração (Status Atual)","casa-cliente","25/02/2026","Concluída","Sim","CX Hub — ID: UMD-1012","","","Concluído","","Integração","Ju Ferré","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-007.md"
"D-2026-008","nv","UMD-1045","Criação de Campos para Inserir Data de Previsão de Piloto","casa-cliente","26/02/2026","Concluída","Sim","CX Hub — ID: UMD-1045","","","Backlog","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-008.md"
"D-2026-009","nv","UMD-1016","Criar novos campos de Apostas na Aba Custos e Preços","casa-cliente","26/02/2026","Concluída","Sim","CX Hub — ID: UMD-1016","","","Concluído","","Configuração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-009.md"
"D-2026-010","nv","UMD-1052","Botão ‘conferido’ não clicável","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1052","","","Aguardando Validação","","Suporte","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-010.md"
"D-2026-011","nv","UMD-1050","Preço integrou na coluna errada do LINX","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1050","","","Cancelado","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-011.md"
"D-2026-012","nv","UMD-1048","Consumo de regras da Programação na Integração","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1048","","","Backlog","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-012.md"
"D-2026-013","nv","UMD-1043","1 - Alterar lógica de criação da referência do produto","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1043","","","Concluído","Urgente","Integração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-013.md"
"D-2026-014","nv","UMD-1044","RFIs Custos","casa-cliente","04/03/2026","Concluída","Sim","CX Hub — ID: UMD-1044","","","Backlog","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-014.md"
"D-2026-015","nv","UMD-1061","Produtos não integraram para o Linx","casa-cliente","06/03/2026","Concluída","Sim","CX Hub — ID: UMD-1061","","","Aguardando Validação","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-015.md"
"D-2026-016","nv","UMD-1103","API não retorna dados","casa-cliente","17/03/2026","Concluída","Sim","CX Hub — ID: UMD-1103","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-016.md"
"D-2026-017","nv","UMD-1129","Programação não integrou (V272657)","casa-cliente","23/03/2026","Concluída","Sim","CX Hub — ID: UMD-1129","","","Concluído","","Integração","Marina Santoro","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-017.md"
"D-2026-018","nv","UMD-1132","Atualizar dados em Produtos e Variantes","casa-cliente","24/03/2026","Concluída","Sim","CX Hub — ID: UMD-1132","","","Concluído","","Suporte","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-018.md"
"D-2026-019","nv","UMD-1153","3 - Redesenho do Processo de Aposta (Design Sprint)","casa-cliente","02/04/2026","Concluída","Sim","CX Hub — ID: UMD-1153","","","Em Progresso","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-019.md"
"D-2026-020","nv","UMD-1154","2 - Inclusão dos campos/dados do Ateliê na API","casa-cliente","02/04/2026","Concluída","Sim","CX Hub — ID: UMD-1154","","","Concluído","","Integração","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-020.md"
"D-2026-021","nv","UMD-1149","4 - Exclusão de campos de Cadastro","casa-cliente","02/04/2026","Concluída","Sim","CX Hub — ID: UMD-1149","","","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-021.md"
"D-2026-022","nv","UMD-1150","3 - Inclusão de Novos Campos para o Digital no PLM","casa-cliente","02/04/2026","Concluída","Sim","CX Hub — ID: UMD-1150","","","Concluído","","","Vanessa Rinaldi","","","","","uMode/_Clientes/NV/00_Institucional/_demandas/D-2026-022.md"
